"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.979764250E0,2.683918762E-1,5.834866333E0,8.025710449E0
3.989782250E0,2.731819153E-1,5.813161469E0,8.065078583E0
3.999800250E0,2.770738220E-1,5.801336060E0,8.096962280E0
4.009818250E0,2.537223816E-1,5.786067810E0,8.053253174E0
4.019836250E0,2.383044434E-1,5.807323608E0,8.018525391E0
4.029854250E0,2.540217590E-1,5.812712402E0,8.003706207E0
4.039872250E0,2.601589966E-1,5.799240417E0,8.009244690E0
4.049890250E0,2.189945984E-1,5.831423492E0,8.054899750E0
4.059908250E0,2.011816406E-1,5.815855865E0,8.036338348E0
4.069926250E0,1.752854919E-1,5.795947266E0,7.961643677E0
4.079944250E0,1.390608215E-1,5.777086487E0,7.915090485E0
